"source","phase","table","category","level","rolls_min","rolls_max","to_each","display_name","weight","stack_min","stack_max","pool_total_weight","pick_chance_per_roll","registry_name","meta","entry_class","nbt"
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Codex","10","1","1","397","0.025189","VillageNames:codex","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Mutagenic Frame","12","1","3","397","0.030227","miscutils:frameMutagenic","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Arborist Frame","24","1","4","397","0.060453","miscutils:frameArborists","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Miniature Red Heart","10","1","1","397","0.025189","TConstruct:heartCanister","1","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Adventurer's Diary","5","1","1","397","0.012594","HardcoreEnderExpansion:adventurers_diary","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Temple Caller","1","0","1","397","0.002519","HardcoreEnderExpansion:temple_caller","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Knowledge Note","6","1","1","397","0.015113","HardcoreEnderExpansion:knowledge_note","0","WeightedRandomKnowledgeNote",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Floppy Disk","5","1","1","397","0.012594","OpenComputers:item","4","Loot",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Broadsword","2","0","1","397","0.005038","TConstruct:broadsword","0","RandomWeaponChestContent",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Common Treasure","5","1","3","397","0.012594","Thaumcraft:ItemLootBag","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Thaumium Ingot","5","1","3","397","0.012594","Thaumcraft:ItemResource","2","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Amber","5","1","3","397","0.012594","Thaumcraft:ItemResource","6","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Uncommon Treasure","4","1","2","397","0.010076","Thaumcraft:ItemLootBag","1","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Mundane Amulet","4","1","2","397","0.010076","Thaumcraft:ItemBaubleBlanks","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Mundane Ring","4","1","2","397","0.010076","Thaumcraft:ItemBaubleBlanks","1","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Mundane Belt","4","1","2","397","0.010076","Thaumcraft:ItemBaubleBlanks","2","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Knowledge Fragment","4","1","2","397","0.010076","Thaumcraft:ItemResource","9","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Rare Treasure","1","1","1","397","0.002519","Thaumcraft:ItemLootBag","2","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Thaumonomicon","1","1","1","397","0.002519","Thaumcraft:ItemThaumonomicon","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Thaumium Sword","1","1","1","397","0.002519","Thaumcraft:ItemSwordThaumium","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Thaumium Pickaxe","1","1","1","397","0.002519","Thaumcraft:ItemPickThaumium","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Thaumium Axe","1","1","1","397","0.002519","Thaumcraft:ItemAxeThaumium","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Thaumium Hoe","1","1","1","397","0.002519","Thaumcraft:ItemHoeThaumium","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Ring of Protection","1","1","1","397","0.002519","Thaumcraft:ItemRingRunic","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Apprentices Ring of Aer","1","1","1","397","0.002519","Thaumcraft:ItemBaubleBlanks","3","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Apprentices Ring of Terra","1","1","1","397","0.002519","Thaumcraft:ItemBaubleBlanks","4","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Apprentices Ring of Ignis","1","1","1","397","0.002519","Thaumcraft:ItemBaubleBlanks","5","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Apprentices Ring of Aqua","1","1","1","397","0.002519","Thaumcraft:ItemBaubleBlanks","6","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Apprentices Ring of Ordo","1","1","1","397","0.002519","Thaumcraft:ItemBaubleBlanks","7","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Apprentices Ring of Perditio","1","1","1","397","0.002519","Thaumcraft:ItemBaubleBlanks","8","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Vis Stone","1","1","1","397","0.002519","Thaumcraft:ItemAmuletVis","0","","{aer:0,perditio:0,aqua:200,ignis:400,terra:300,ordo:400}"
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Division Sigil","14","1","1","397","0.035264","ExtraUtilities:divisionSigil","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Lesser Ring of Ender Disjunction","1","1","1","397","0.002519","Automagy:baubleEnderDisjunction","1","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Phial of Enchanter's Concentrate","3","1","3","397","0.007557","Automagy:phialExtra","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Beetroot Seeds","5","1","2","397","0.012594","etfuturum:beetroot_seeds","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Ultimate Stew","5","1","32","397","0.012594","Avaritia:Ultimate_Stew","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Cosmic Meatballs","5","1","32","397","0.012594","Avaritia:Cosmic_Meatballs","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Bacon Mushroom Burger","5","1","32","397","0.012594","harvestcraft:baconmushroomburgerItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Deluxe Cheeseburger","5","1","32","397","0.012594","harvestcraft:deluxecheeseburgerItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Delighted Meal","5","1","32","397","0.012594","harvestcraft:delightedmealItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Epic Bacon","5","1","32","397","0.012594","harvestcraft:epicbaconItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Sausage in Bread","5","1","32","397","0.012594","harvestcraft:sausageinbreadItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Beef Wellington","5","1","32","397","0.012594","harvestcraft:beefwellingtonItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Spaghetti and Meatballs","5","1","32","397","0.012594","harvestcraft:spagettiandmeatballsItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Supreme Pizza","5","1","32","397","0.012594","harvestcraft:supremepizzaItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Curry Rice","5","1","32","397","0.012594","harvestcraft:curryItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Rainbow Curry","5","1","32","397","0.012594","harvestcraft:rainbowcurryItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Hearty Breakfast","5","1","32","397","0.012594","harvestcraft:heartybreakfastItem","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Dezil's Marshmallow","5","1","32","397","0.012594","DraconicEvolution:dezilsMarshmallow","0","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Ancient Gold Coin","10","16","64","397","0.025189","gregtech:gt.metaitem.01","32008","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Zero Point Module","1","1","1","397","0.002519","gregtech:gt.metaitem.01","32598","","{GT.ItemCharge:2147483647L}"
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Bronze Ingot","12","4","16","397","0.030227","gregtech:gt.metaitem.01","11300","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Ruby","2","2","8","397","0.005038","gregtech:gt.metaitem.01","8502","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Sapphire","2","2","8","397","0.005038","gregtech:gt.metaitem.01","8503","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Green Sapphire","2","2","8","397","0.005038","gregtech:gt.metaitem.01","8504","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Olivine","2","2","8","397","0.005038","gregtech:gt.metaitem.01","8505","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Red Garnet","4","2","8","397","0.010076","gregtech:gt.metaitem.01","8527","",""
"chestgenhooks","pre","","pyramidJungleChest","","2","7","","Yellow Garnet","4","2","8","397","0.010076","gregtech:gt.metaitem.01","8528","",""
"chestgenhooks","pre","","pyramidJungleDispenser","","2","2","","Arrow","30","2","7","60","0.500000","minecraft:arrow","0","",""
"chestgenhooks","pre","","pyramidJungleDispenser","","2","2","","Fire Charge","30","2","8","60","0.500000","minecraft:fire_charge","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Creosote Bottle","20","4","16","313","0.063898","Railcraft:fluid.creosote.bottle","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Coal","20","8","16","313","0.063898","minecraft:coal","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Crowbar","10","1","1","313","0.031949","Railcraft:tool.crowbar","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Magnifying Glass","5","1","1","313","0.015974","Railcraft:tool.magnifying.glass","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Trackman's Goggles","5","1","1","313","0.015974","Railcraft:armor.goggles","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Engineer's Overalls","10","1","1","313","0.031949","Railcraft:armor.overalls","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Minecart","10","1","1","313","0.031949","minecraft:minecart","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Chest Cart","10","1","1","313","0.031949","minecraft:chest_minecart","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","TNT Cart","5","1","3","313","0.015974","minecraft:tnt_minecart","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Track","30","8","32","313","0.095847","minecraft:rail","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Hopper Cart","5","1","1","313","0.015974","minecraft:hopper_minecart","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Wooden Tie","20","4","16","313","0.063898","Railcraft:part.tie","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Stone Tie","10","4","16","313","0.031949","Railcraft:part.tie","1","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Standard Rail","20","6","18","313","0.063898","Railcraft:part.rail","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Advanced Rail","20","6","18","313","0.063898","Railcraft:part.rail","1","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Wooden Rail","20","6","18","313","0.063898","Railcraft:part.rail","2","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","H.S. Rail","20","6","18","313","0.063898","Railcraft:part.rail","3","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Reinforced Rail","20","6","18","313","0.063898","Railcraft:part.rail","4","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Coal Coke","20","4","16","313","0.063898","Railcraft:fuel.coke","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Tin Gear Bushing","5","1","8","313","0.015974","Railcraft:part.gear","3","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Wooden TNT Cart","5","1","3","313","0.015974","Railcraft:cart.tnt.wood","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Work Cart","8","1","1","313","0.025559","Railcraft:cart.work","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Signal Block Surveyor","5","1","1","313","0.015974","Railcraft:tool.surveyor","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Signal Tuner","5","1","1","313","0.015974","Railcraft:tool.signal.tuner","0","",""
"chestgenhooks","pre","","railcraft:workshop","","10","16","","Electric Meter","5","1","1","313","0.015974","Railcraft:tool.electric.meter","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Ender Pearl","10","1","1","391","0.025575","minecraft:ender_pearl","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Diamond","3","1","3","391","0.007673","minecraft:diamond","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Ingot","10","1","5","391","0.025575","minecraft:iron_ingot","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Gold Ingot","5","1","3","391","0.012788","minecraft:gold_ingot","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Redstone","5","4","9","391","0.012788","minecraft:redstone","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bread","15","1","3","391","0.038363","minecraft:bread","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Apple","15","1","3","391","0.038363","minecraft:apple","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Pickaxe","5","1","1","391","0.012788","minecraft:iron_pickaxe","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Sword","5","1","1","391","0.012788","minecraft:iron_sword","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Chestplate","5","1","1","391","0.012788","minecraft:iron_chestplate","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Helmet","5","1","1","391","0.012788","minecraft:iron_helmet","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Leggings","5","1","1","391","0.012788","minecraft:iron_leggings","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Boots","5","1","1","391","0.012788","minecraft:iron_boots","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Golden Apple","1","1","1","391","0.002558","minecraft:golden_apple","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Saddle","1","1","1","391","0.002558","minecraft:saddle","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iron Horse Armor","1","1","1","391","0.002558","minecraft:iron_horse_armor","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Gold Horse Armor","1","1","1","391","0.002558","minecraft:golden_horse_armor","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Diamond Horse Armor","1","1","1","391","0.002558","minecraft:diamond_horse_armor","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Enchanted Book","1","1","1","391","0.002558","minecraft:enchanted_book","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iridium Ore","1","1","4","391","0.002558","IC2:itemOreIridium","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Iridium Shard","8","4","14","391","0.020460","IC2:itemShardIridium","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bronze Pickaxe","3","1","1","391","0.007673","IC2:itemToolBronzePickaxe","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bronze Sword","3","1","1","391","0.007673","IC2:itemToolBronzeSword","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bronze Helmet","3","1","1","391","0.007673","IC2:itemArmorBronzeHelmet","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bronze Chestplate","3","1","1","391","0.007673","IC2:itemArmorBronzeChestplate","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bronze Leggings","3","1","1","391","0.007673","IC2:itemArmorBronzeLegs","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Bronze Boots","3","1","1","391","0.007673","IC2:itemArmorBronzeBoots","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Copper Ingot","9","2","6","391","0.023018","IC2:itemIngot","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Tin Ingot","8","1","5","391","0.020460","IC2:itemIngot","1","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Glowflower","25","1","4","391","0.063939","BiomesOPlenty:flowers","3","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Deathbloom","25","1","4","391","0.063939","BiomesOPlenty:flowers","2","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Steel Sword","5","1","1","391","0.012788","Railcraft:tool.steel.sword","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Steel Helmet","5","1","1","391","0.012788","Railcraft:armor.steel.helmet","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Steel Chestplate","5","1","1","391","0.012788","Railcraft:armor.steel.plate","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Steel Leggings","5","1","1","391","0.012788","Railcraft:armor.steel.legs","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Steel Boots","5","1","1","391","0.012788","Railcraft:armor.steel.boots","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Mana Pearl","8","1","1","391","0.020460","Botania:manaResource","1","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Mana Pearl","2","1","3","391","0.005115","Botania:manaResource","1","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Black Lotus","6","1","1","391","0.015345","Botania:blackLotus","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Overgrowth Seed","2","1","1","391","0.005115","Botania:overgrowthSeed","0","",""
"chestgenhooks","pre","","strongholdCorridor","","2","4","","Oblivion Frame","18","1","1","391","0.046036","MagicBees:frameOblivion","0","",""
